figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
301,0,Ploce,"doth",1622,51,55,"VBP","VB",2,"doth"
301,1,Ploce,"doth",1624,26,30,"NN","NN",1,"doth"
302,0,Ploce,"happy",1626,5,10,"JJ","JJ",3,"happi"
302,1,Ploce,"Happy",1627,0,5,"JJ","JJ",6,"Happi"
302,2,Ploce,"happy",1628,0,5,"JJ","JJ",4,"happi"
303,0,Ploce,"love",1635,2,6,"NN","NN",3,"love"
303,1,Ploce,"love",1635,24,28,"NN","NN",2,"love"
304,0,Ploce,"Thy",1637,0,3,"NNP","NN",3,"Thy"
304,1,Ploce,"thy",1638,0,3,"PRP$","WP",2,"thy"
304,2,Ploce,"thy",1640,26,29,"PRP$","WP",1,"thy"
305,0,Ploce,"can",1639,8,11,"MD","MD",5,"can"
305,1,Ploce,"can",1640,16,19,"MD","MD",3,"can"
306,0,Ploce,"thy",1645,11,14,"PRP$","WP",5,"thy"
306,1,Ploce,"thy",1645,37,40,"PRP$","WP",1,"thy"
306,2,Ploce,"thy",1646,8,11,"VBZ","VB",2,"thy"
306,3,Ploce,"thy",1647,2,5,"PRP$","WP",5,"thy"
306,4,Ploce,"Thy",1648,0,3,"NNP","NN",4,"Thy"
306,5,Ploce,"thy",1650,21,24,"PRP$","WP",1,"thy"
306,6,Ploce,"thy",1651,2,5,"PRP$","WP",2,"thy"
306,7,Ploce,"thy",1651,25,28,"VB","VB",1,"thy"
