figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
46,0,Conduplicatio,"thou",667,9,13,"PRP","WP",8,"thou"
46,1,Conduplicatio,"art",667,13,16,"VBP","VB",7,"art"
46,2,Conduplicatio,"thou",667,31,35,"PRP","WP",1,"thou"
46,3,Conduplicatio,"art",667,35,38,"VBP","VB",1,"art"
47,0,Conduplicatio,"that",672,7,11,"DT","DT",3,"that"
47,1,Conduplicatio,"time",672,11,15,"NN","NN",3,"time"
47,2,Conduplicatio,"that",672,22,26,"DT","DT",1,"that"
47,3,Conduplicatio,"time",672,26,30,"NN","NN",1,"time"
48,0,Conduplicatio,"every",730,5,10,"DT","DT",1,"everi"
48,1,Conduplicatio,"one",730,10,13,"NN","NN",1,"on"
